Id,SalePrice
1783,139260.50996871153
1784,111166.46448923976
1785,119930.82726704096
1786,126324.00237019375
1787,177078.84951818606
1788,78664.82011922632
1789,95032.15809047746
1790,47660.98527904472
1791,210207.06008168787
1792,165159.42567260363
1793,134469.31695586676
1794,173931.47632661354
1795,146609.69005004098
1796,128209.59132192365
1797,137473.9596843294
1798,107077.11018952291
1799,87169.95918791048
1800,115463.47622349736
1801,127370.78685336016
1802,130765.9253570969
1803,157273.53185017357
1804,147590.361765486
1805,139933.95993902092
1806,137682.82003228995
1807,151418.16439923286
1808,129693.99128940166
1809,132069.59073495725
1810,137744.38106928207
1811,125469.52262783135
1812,121684.84787470411
1813,131972.3049528187
1814,88233.97080021296
1815,28980.166977439163
1816,114155.86222155971
1817,131181.0544497638
1818,190133.02324862682
1819,125619.85506685622
1820,53714.09472306803
1821,130087.72145934997
1822,150520.12820749116
1823,38804.94735044724
1824,134407.74758342153
1825,125257.81080379637
1826,94858.41157950356
1827,77406.35683486264
1828,145537.0377510236
1829,135446.33646639946
1830,156328.13514134806
1831,149560.42009951491
1832,68134.5395276767
1833,139775.47042946587
1834,121196.69964741496
1835,142649.45380746463
1836,142901.67049115436
1837,90761.72262713066
1838,129979.1414097382
1839,115058.12833816437
1840,150116.58872488444
1841,109142.82530906168
1842,79193.01832326429
1843,122696.24204410354
1844,121082.15590685936
1845,121584.1364120153
1846,148092.95669002447
1847,154404.53343376663
1848,35604.08735092517
1849,113297.9112242967
1850,113475.86111815325
1851,155111.64301314423
1852,112721.02323629864
1853,133248.48417586758
1854,183593.48579160866
1855,155427.61612834397
1856,222856.71623894988
1857,157109.85065967572
1858,136944.40472140443
1859,95996.27703489189
1860,155944.72842336076
1861,95400.48199389812
1862,270316.63629150466
1863,270582.94738258945
1864,270600.4623944737
1865,361029.38223672064
1866,344476.6385916114
1867,228131.4140303151
1868,318445.9347941913
1869,219725.75832740215
1870,232604.66646186513
1871,254420.02013467194
1872,182333.96175124514
1873,231743.0721997674
1874,130689.32640131554
1875,189901.78653644814
1876,190436.22615562193
1877,222394.36037252602
1878,200666.62297056866
1879,113050.11289214352
1880,121013.91302926186
1881,259451.00425807844
1882,250283.0258960639
1883,180853.8280645641
1884,205570.80984455784
1885,247580.74821251776
1886,289756.4174901876
1887,224456.28204223665
1888,274831.94250061247
1889,170442.00161258827
1890,99159.58657992855
1891,126878.46592622274
1892,86883.90333798088
1893,137752.8801517719
1894,118021.11831000389
1895,137767.17928961024
1896,132050.7566875399
1897,107056.17318324176
1898,119761.79343059604
1899,148800.0709252165
1900,134206.41554444865
1901,157364.45552476423
1902,133032.91630796457
1903,193025.29211526745
1904,125712.75095411479
1905,194649.68907526517
1906,147078.38096907665
1907,219218.38475194434
1908,103113.47160260666
1909,134961.03826633736
1910,118211.72350504172
1911,188427.8758316976
1912,290886.04033419985
1913,153906.31386750878
1914,55276.862027857394
1915,310684.5236376425
1916,51025.569954224324
1917,252404.36221000145
1918,137458.29647033164
1919,186386.820810418
1920,164573.97154037585
1921,385019.9184034803
1922,329902.16657878656
1923,233091.7713446461
1924,229442.8431774376
1925,210296.275185189
1926,383734.58783400705
1927,135623.21688171796
1928,162418.02877763676
1929,125778.23110673219
1930,124269.53807533377
1931,157146.552008722
1932,145631.88017660574
1933,184759.49796069384
1934,176858.15234597755
1935,165404.855822534
1936,191730.00604668024
1937,170440.73828946982
1938,178451.87688889654
1939,246114.61857866988
1940,181425.72043256208
1941,167141.20461483684
1942,185000.66920124035
1943,193983.16357415434
1944,310579.5536347851
1945,352378.9774492444
1946,171603.53382297012
1947,209868.46858626022
1948,174195.26381830973
1949,264405.9186680266
1950,194664.66956853934
1951,289738.4149419322
1952,244219.99634424556
1953,192943.99133946493
1954,187433.42722513867
1955,128635.1854913201
1956,334622.333499835
1957,155143.49623709553
1958,296154.4149807045
1959,133227.14693838332
1960,103004.80812747566
1961,118652.1100883336
1962,103778.51190549758
1963,118984.80092195864
1964,104530.5863681183
1965,136532.79483679464
1966,131556.15758026182
1967,296549.40906009
1968,398804.55479732575
1969,370992.1396482334
1970,367706.428668895
1971,424383.8749400906
1972,365055.60422121093
1973,283719.96563652845
1974,323532.55996591895
1975,490245.8084527445
1976,274276.3710071042
1977,358354.81886512396
1978,323355.3111989555
1979,316058.2873325944
1980,197699.41462245397
1981,354438.7091083084
1982,217979.31445008315
1983,202114.08213645744
1984,188383.49427162638
1985,218987.5958688506
1986,220687.65459638328
1987,184685.10237001075
1988,184694.82481132192
1989,202337.21066917497
1990,220860.84001103608
1991,225496.57728048315
1992,238800.37622612514
1993,157997.3290475622
1994,236075.63919811897
1995,182501.7597915516
1996,286319.2120525665
1997,300427.09896431677
1998,313933.8269970311
1999,283590.7610425012
2000,293070.72975046246
2001,297077.14234014484
2002,251385.53370824375
2003,258799.4077015244
2004,287489.40772555897
2005,231939.07448114446
2006,212668.45364586246
2007,250637.52958913398
2008,221481.9682602286
2009,200176.77304011444
2010,206678.43322074725
2011,146232.00539162915
2012,177555.69065343446
2013,184976.27603300326
2014,200556.51391741663
2015,211375.07995106833
2016,198278.4346177699
2017,208111.87435584105
2018,97887.15560592969
2019,136505.58184628183
2020,97644.69854286691
2021,80987.6657115091
2022,189470.7098736778
2023,161638.43465951938
2024,278921.7540798434
2025,347856.2526849674
2026,173698.77716663087
2027,154966.88285708238
2028,149996.08555328456
2029,168687.53059916833
2030,269503.8601199995
2031,251243.0925186227
2032,264592.935708456
2033,261525.44594334677
2034,172981.46974538063
2035,213877.73076245573
2036,215738.2933680437
2037,223362.48299247486
2038,321690.14299132035
2039,219794.3392803861
2040,329146.148044328
2041,297441.02990046365
2042,190810.6852914127
2043,174593.68008396548
2044,178422.23149480164
2045,209263.96840342475
2046,128496.14972975943
2047,144464.42544862948
2048,146239.1840274775
2049,133988.00869775773
2050,177835.12523794555
2051,109829.15900433397
2052,99945.36820764307
2053,136145.08512052413
2054,110893.02137442386
2055,177947.64339719215
2056,137935.41061984235
2057,109636.87587516868
2058,225900.06816371644
2059,125462.13989675326
2060,186477.3484883277
2061,186042.6133919458
2062,118160.02324332355
2063,104191.00245841175
2064,139530.19679463765
2065,111389.26632424371
2066,173740.32906900352
2067,103536.21352756326
2068,143686.9455714846
2069,93079.91246530494
2070,114572.25911710455
2071,82170.2172852897
2072,159839.55468884917
2073,136542.9404452608
2074,212140.5038881258
2075,142838.90894303445
2076,120157.42204906073
2077,162907.38141325582
2078,115749.00757300315
2079,144732.42121347162
2080,119029.23320720164
2081,127630.33174948598
2082,127025.02637004826
2083,151692.8765054296
2084,93134.92555313425
2085,102349.47573324558
2086,93577.20064739043
2087,130231.57270595769
2088,103403.13332816405
2089,71958.40165095935
2090,138443.99342433066
2091,98140.3936434112
2092,139951.15315386525
2093,178414.58428114257
2094,132627.61128079734
2095,152580.0827973793
2096,80521.15454520941
2097,113574.98709370394
2098,152636.54446282398
2099,15052.939471855876
2100,34990.591046987916
2101,118796.19402423114
2102,144169.44015364948
2103,88977.50050065712
2104,138814.3616218058
2105,162523.5729140613
2106,48942.33658719764
2107,189443.58546064174
2108,121469.8977717383
2109,97302.98169449171
2110,124766.79309111062
2111,220582.70947445853
2112,131785.25205504036
2113,129915.52413064551
2114,170734.08874686182
2115,171206.0717846919
2116,97768.4396113713
2117,151869.83437359048
2118,108390.0176177323
2119,108408.6759899883
2120,123410.97234151291
2121,79411.41645870738
2122,103459.28137049245
2123,79372.16370095091
2124,168026.2295563677
2125,145459.48004443303
2126,147163.96328124616
2127,184194.9763858863
2128,151989.18936848207
2129,55321.81222406271
2130,131360.19644397584
2131,130089.38336994514
2132,111549.3144326133
2133,116745.83074783799
2134,119451.46822912489
2135,97542.04846981652
2136,56317.311779959986
2137,100883.68074675884
2138,140910.48628853136
2139,143029.3191230725
2140,138022.51203287367
2141,145388.14994179585
2142,113771.79728812377
2143,147606.45302322903
2144,132296.88311119727
2145,140261.27537567244
2146,169382.3849632827
2147,160524.51063432125
2148,131034.76275107903
2149,159185.2366788952
2150,220423.80287703354
2151,123700.48763618892
2152,223607.90983273392
2153,183298.6643329185
2154,119948.91090114327
2155,145169.34559914866
2156,274287.2606498216
2157,250148.69847211332
2158,227106.57963727284
2159,220294.69497304084
2160,190195.8566242546
2161,251971.4529941468
2162,388295.88334166224
2163,367850.7353963866
2164,243221.68523127824
2165,198138.91814511042
2166,148923.9884101538
2167,212592.07172594537
2168,189955.98677557058
2169,204346.1142766106
2170,234233.8910031505
2171,152459.25581816174
2172,122277.62860441951
2173,150820.64377380174
2174,232427.3303178443
2175,280309.58879977104
2176,298219.00962609466
2177,241625.60995893815
2178,223993.1999159147
2179,142237.44507240073
2180,201107.7103378596
2181,198330.16057896483
2182,230149.11532457545
2183,195212.4980477089
2184,113555.22452291523
2185,128494.43217458669
2186,159043.9248905096
2187,149901.53514144043
2188,157415.74703171846
2189,317197.4606468526
2190,70628.02301359914
2191,70158.17409207877
2192,94530.31258892563
2193,134210.5368528173
2194,120216.90100906223
2195,111984.6001593347
2196,88977.71263997228
2197,120324.41020876673
2198,161676.37234556273
2199,173907.13526708476
2200,127111.10910436438
2201,139362.2648649499
2202,210330.37813478924
2203,111300.82352603444
2204,154488.97083282637
2205,105717.81654143867
2206,131475.7094154478
2207,209151.6768844695
2208,233026.0566905905
2209,224045.01650133767
2210,115022.58102985732
2211,109036.19309511378
2212,133908.19222983925
2213,120476.39092111553
2214,154718.91931429866
2215,92382.90007504981
2216,160653.7956606479
2217,47522.689627249085
2218,124032.0397323721
2219,115184.47074678849
2220,42275.590354923595
2221,312219.7349465403
2222,275678.6642786192
2223,297780.55017153354
2224,211690.54815353287
2225,107085.23340475567
2226,194186.62791430074
2227,219373.252392963
2228,284988.72570185293
2229,248255.0903823336
2230,137923.63212149907
2231,212865.6882732809
2232,181271.53042460768
2233,201646.98930393363
2234,262354.98118282086
2235,242348.97387340612
2236,263899.7398963521
2237,336878.46054927097
2238,183036.53690606714
2239,211956.09310667292
2240,167703.245918243
2241,159482.02203701352
2242,123144.35643040913
2243,118738.6724775605
2244,101988.97080671671
2245,92782.78803201325
2246,138929.0090132218
2247,131999.8521443162
2248,111290.92920787875
2249,117960.13003824484
2250,124157.3170779335
2251,94355.75230188042
2252,195677.36698956887
2253,142700.03790615805
2254,163069.92795094216
2255,179960.06456651492
2256,188324.84288504336
2257,195790.39064728754
2258,157607.10932727144
2259,168731.93305477648
2260,110325.6169744172
2261,175415.73879974746
2262,202969.94805122045
2263,349137.99677933654
2264,433396.9013525254
2265,184682.09150058142
2266,276843.42229881295
2267,367410.02758922125
2268,325925.8137946793
2269,148176.49025922356
2270,205934.69010508238
2271,236452.84578362474
2272,250571.663456568
2273,171734.76411532142
2274,182733.49801636013
2275,176728.89574572127
2276,210180.35594915954
2277,186083.8832660912
2278,142122.06416370714
2279,116178.41604665635
2280,102930.79729583986
2281,172098.50277150265
2282,189228.14651177078
2283,119086.59597740418
2284,120778.03699182763
2285,139399.17592065013
2286,117912.3074539481
2287,357221.1949748845
2288,279514.30501389824
2289,325656.61486330495
2290,412807.95557070774
2291,324322.30906041124
2292,402416.1203726493
2293,442828.02198152407
2294,359313.8242865496
2295,447189.50716367306
2296,270654.67367904447
2297,342775.7532418284
2298,337550.84300201666
2299,348706.06458329345
2300,317716.2297351398
2301,303748.3945407704
2302,255429.53608979745
2303,240473.94216162394
2304,248380.34947787318
2305,215537.60674520483
2306,215159.00462050134
2307,211592.00789451262
2308,223354.79423850836
2309,304130.3664619151
2310,203721.46036647065
2311,221529.09136381577
2312,169307.40969844608
2313,170982.21369835522
2314,176171.83625707313
2315,189029.82489824275
2316,198955.66172366648
2317,196984.18765989578
2318,189156.97048360773
2319,192378.2834576653
2320,185153.18753521272
2321,235754.2860114604
2322,191849.54004698974
2323,188481.68787992556
2324,183513.9370854206
2325,221682.23555319873
2326,160685.67332290206
2327,208356.15851372125
2328,229734.1535646268
2329,185617.61340548788
2330,179828.47523994022
2331,338743.24092718563
2332,355997.923342841
2333,304749.38526601583
2334,249797.99921254785
2335,270773.65397190035
2336,311637.67494948633
2337,200831.57082854368
2338,265156.50822556065
2339,224492.7059847713
2340,410821.1104560111
2341,204201.8067538348
2342,236088.7383749744
2343,231931.4795429942
2344,221130.9544010111
2345,240306.27947656316
2346,207253.31937767102
2347,198180.8825713435
2348,243272.08424993645
2349,190164.89673879687
2350,298028.3336631808
2351,269300.38850465143
2352,254714.201234418
2353,257188.98308412379
2354,148699.79198103605
2355,163146.89655063837
2356,164971.96970664928
2357,204945.46508480754
2358,203517.58002732287
2359,121107.96942869731
2360,119855.20296777925
2361,148418.12046952845
2362,269730.5159684315
2363,141371.99428982718
2364,165493.16207354784
2365,227811.65766847503
2366,189056.07001223692
2367,214001.3407282067
2368,214382.575584949
2369,198101.18082203908
2370,162532.53391234783
2371,172048.1292845504
2372,197578.10413228246
2373,294493.6328585252
2374,327383.1924132854
2375,243153.37224308858
2376,317279.8681920211
2377,363655.4993505578
2378,127184.79156857004
2379,225994.12375167946
2380,159006.27839652714
2381,180805.34682732087
2382,208655.61748973717
2383,205248.62616343924
2384,255657.49373058716
2385,163519.91531962375
2386,138411.6425998491
2387,119244.77598671365
2388,104483.83934383519
2389,122564.73243671891
2390,130551.4373412896
2391,143692.22955638546
2392,106364.95735705436
2393,171554.55937448717
2394,126975.79746261363
2395,202490.5753030845
2396,138919.24365701078
2397,220502.1260519411
2398,113497.31093347551
2399,74279.76480297904
2400,68021.04828029367
2401,150798.75849989842
2402,130978.77567106124
2403,133657.62627497414
2404,140363.64242427886
2405,163267.12628426176
2406,143407.28125409852
2407,130539.66569973613
2408,140436.34771062882
2409,108440.39907445092
2410,200056.4103452357
2411,104846.53507202979
2412,160655.91483521307
2413,116035.74560779528
2414,155211.34130174198
2415,132287.60609018535
2416,127396.93058262463
2417,135682.6389836984
2418,124909.15223971673
2419,133006.42689193873
2420,112865.98503393756
2421,80577.73701062462
2422,106326.21032384461
2423,157282.26671224675
2424,138758.72396725687
2425,207959.6461807912
2426,139441.72452719297
2427,142695.38337920813
2428,178627.00424312468
2429,91680.78536045257
2430,127601.69164476846
2431,91608.83426516283
2432,131188.6383196052
2433,137056.416021985
2434,137205.46476708964
2435,157504.99847756603
2436,116104.2660411626
2437,93905.74968268667
2438,110512.36690439355
2439,115799.00083480653
2440,132295.55471215336
2441,126482.79973264213
2442,95106.06681163846
2443,140891.89409430232
2444,135554.72560103593
2445,103997.71709989801
2446,142317.00150108617
2447,207641.7406864867
2448,130188.34253325584
2449,107735.26791776136
2450,162333.8724124026
2451,126280.68967825902
2452,203898.56958306956
2453,96375.79264459154
2454,124552.56437105677
2455,124330.93766817776
2456,235093.65599636908
2457,136696.65626480672
2458,126191.0423196674
2459,107485.72370820241
2460,140596.7674981868
2461,116558.39399509321
2462,135470.99353589726
2463,131995.30105030307
2464,189204.26807373264
2465,142042.43087759241
2466,117365.82881094025
2467,150947.48942913488
2468,65004.96975194184
2469,76036.41405941283
2470,196552.2107437543
2471,226264.99615640525
2472,184994.56627260166
2473,120556.06438209391
2474,39267.032101996156
2475,228640.65763369272
2476,114791.31827392083
2477,125363.340499944
2478,163778.73727526484
2479,96340.19783491931
2480,155658.90159875204
2481,127135.37073188499
2482,145482.24654504762
2483,96886.09310644053
2484,124035.00195398292
2485,122150.85715211794
2486,135969.03984471026
2487,203504.65303551723
2488,177738.10082471377
2489,152865.70424117107
2490,160085.90349113074
2491,111809.68875289788
2492,192985.2020445622
2493,140790.11376975462
2494,156386.50810685853
2495,74578.89709343965
2496,237799.61678419876
2497,171096.8805720719
2498,91965.62951193046
2499,81281.24528800666
2500,123538.1095541651
2501,150946.05016725525
2502,154981.54109909618
2503,111153.91245225874
2504,120514.10750393209
2505,222059.11435253988
2506,261635.8479484222
2507,294750.3430030632
2508,263895.13953255967
2509,224238.13185289231
2510,220832.95857069478
2511,185388.95876683175
2512,209894.39124379258
2513,238980.81110927314
2514,293443.8121909138
2515,143362.87378361096
2516,173437.2911972428
2517,136663.11072722904
2518,142349.44356230774
2519,225797.3989300973
2520,219938.145417436
2521,201289.81873267674
2522,225128.92876430752
2523,115377.72951924434
2524,136821.76489089755
2525,139821.70039914132
2526,145934.96869218466
2527,107291.83422230005
2528,118882.54006335822
2529,127637.67601201189
2530,119001.04681208186
2531,245353.45933214732
2532,231786.19711522642
2533,207288.49690414508
2534,250381.13737776695
2535,287443.33660912036
2536,235201.1015768409
2537,237366.63491977673
2538,194112.23913283134
2539,198421.31531246525
2540,182140.55039093932
2541,189903.22711037684
2542,167514.34050320354
2543,115867.03954033152
2544,130928.96855516278
2545,135209.37644408864
2546,138250.9953020389
2547,145348.59999199142
2548,155417.71453670706
2549,153391.62827485803
2550,788214.3464424857
2551,137998.6948182022
2552,140137.38129294844
2553,81866.74293547162
2554,74001.12209294234
2555,103317.7969734837
2556,86742.82003857662
2557,87461.62853805034
2558,146670.26511285285
2559,126477.43690898392
2560,140211.1551142013
2561,135566.0007660417
2562,127985.28571639674
2563,129341.51569808785
2564,176474.14625297842
2565,121876.19996286451
2566,145964.271456954
2567,122117.50126567774
2568,211278.58398409456
2569,211798.36270610045
2570,115942.41132658737
2571,172406.8350840768
2572,153983.18921282608
2573,224576.66218549004
2574,256516.8924860066
2575,149993.3746927305
2576,150910.93357479825
2577,159491.4528894762
2578,79686.02847756461
2579,22625.590640620503
2580,121173.18900581522
2581,124474.13349304076
2582,151013.19168528315
2583,271773.67290210153
2584,190717.04579874678
2585,195514.9458007004
2586,235069.30899192797
2587,203357.14335940056
2588,158943.25604902187
2589,163345.317278068
2590,230806.66797049015
2591,247317.6739873335
2592,219444.06791561865
2593,246350.78316385945
2594,180030.25517150346
2595,220702.56811840236
2596,321381.3609014142
2597,200400.31864844577
2598,271895.12902799353
2599,294471.50169707584
2600,97552.38968449908
2601,155400.63500524094
2602,63644.78344348169
2603,82560.62731108253
2604,85479.05459799682
2605,64523.236385162425
2606,160765.47117316263
2607,205125.1863328328
2608,213756.46323737843
2609,169943.69471250553
2610,119858.76932036778
2611,122314.58961479289
2612,159946.68433843157
2613,127763.33779494456
2614,103288.93857603121
2615,166653.48248641475
2616,161333.2137751321
2617,211927.12598295684
2618,238935.61718417943
2619,213882.04070969622
2620,173907.80725535445
2621,170957.82995628112
2622,184004.49664711335
2623,234796.52458243948
2624,282671.90576649277
2625,286116.3952754581
2626,166776.13471066707
2627,156403.59587207233
2628,398952.6778642889
2629,427122.4405238497
2630,318317.0353370345
2631,434508.567451683
2632,368555.2320594421
2633,284849.2462586307
2634,384454.06752367644
2635,166270.17637336734
2636,177465.34822896364
2637,216659.12577167578
2638,267079.00587035745
2639,185881.33444027885
2640,156940.86740476606
2641,97482.64504193745
2642,196209.02108239586
2643,106101.60552971647
2644,118234.80239383485
2645,113395.25760143316
2646,101176.50838525733
2647,113875.92563769377
2648,137227.74656490178
2649,141528.4427062511
2650,124863.73699855644
2651,129833.98177214377
2652,380914.9671062704
2653,250092.11611931364
2654,259937.23545606475
2655,383605.5307185615
2656,314167.9151611965
2657,356340.0464304185
2658,291088.6560349464
2659,294376.33898382046
2660,344541.4577198988
2661,348867.681854144
2662,368815.6693154205
2663,275302.60179552605
2664,290197.0429036339
2665,321285.18881333835
2666,292797.6850566258
2667,179015.1266877607
2668,185612.25201537463
2669,191454.23717167167
2670,279071.8111850536
2671,197571.3692198428
2672,194346.28650600405
2673,204495.3262280047
2674,208207.72015339351
2675,168982.4405064442
2676,205354.62800084378
2677,205855.81714545708
2678,249931.77257377678
2679,274052.32573530637
2680,271489.8453504083
2681,386492.4932040209
2682,315961.6026502576
2683,458953.3404515645
2684,291534.3556965983
2685,321408.8870550196
2686,257727.82380409786
2687,281495.4762854228
2688,220271.86202350166
2689,205887.73964034428
2690,396693.7461039044
2691,199472.31542841136
2692,150007.26702905982
2693,208816.96100111734
2694,155664.58792291794
2695,207503.26764662826
2696,196700.14763150754
2697,189891.3288230148
2698,217929.26914655542
2699,186326.76736850274
2700,160941.39732643706
2701,151780.18108897947
2702,103193.20616804391
2703,135197.45136201644
2704,137102.15794060094
2705,92423.76075638327
2706,95326.62689163872
2707,113696.23690810548
2708,121928.71639733025
2709,115100.61729833156
2710,116298.71430173979
2711,330525.7828263133
2712,370892.67449710163
2713,174444.97371675892
2714,153616.59560004878
2715,181858.7787385822
2716,147479.39269013546
2717,191550.9783196467
2718,216144.67479470329
2719,204277.48075927107
2720,179478.84644578703
2721,128760.39715381464
2722,177459.616886919
2723,155053.16576428502
2724,125981.08584293819
2725,121976.89267145122
2726,148403.94112354246
2727,169923.8229485274
2728,180502.44281957482
2729,139958.02990028996
2730,141009.26613498077
2731,122839.96050611319
2732,122428.0082205387
2733,152355.71236793755
2734,147260.01273691517
